GPSTimeOfFixUTC,Latitude,Longitude,WindSpeed,WindDirection,Temperature,Pressure,Speed m_per_s
2023-04-11 20:40:22.300,40.38709833333333,-74.62599333333333,0.7,125.5,21.5,1015.50047403,0.99802136
2023-04-11 20:40:23.300,40.387103333333336,-74.62600166666667,0.7,110.0,21.5,1015.60206573,0.83854372
2023-04-11 20:40:24.300,40.3871,-74.62602,1.1,99.3,21.5,1015.60206573,2.22239808
2023-04-11 20:40:25.300,40.387085,-74.62604,1.2,83.1,21.5,1015.60206573,3.4879303200000003
2023-04-11 20:40:26.300,40.387051666666665,-74.626065,1.6,358.2,21.5,1015.70027104,4.87178468
2023-04-11 20:40:27.300,40.38699666666667,-74.62606333333333,1.3,34.7,21.5,1015.70027104,6.363672279999999
2023-04-11 20:40:28.300,40.38693166666667,-74.62603166666666,7.3,38.0,21.5,1015.60206573,7.92758204
2023-04-11 20:40:29.300,40.386855,-74.62598666666666,5.7,43.1,21.5,1015.50047403,9.30629196
2023-04-11 20:40:30.300,40.38677166666667,-74.62593666666666,2.8,69.2,21.5,1015.50047403,10.12940236
2023-04-11 20:40:31.300,40.38668333333333,-74.62588333333333,1.1,133.6,21.5,1015.50047403,10.81875732
2023-04-11 20:40:32.300,40.38659166666667,-74.625825,0.5,220.6,21.6,1015.39888233,11.43609012
2023-04-11 20:40:33.300,40.386498333333336,-74.62576,3.0,64.7,21.6,1015.39888233,11.92481192
2023-04-11 20:40:34.300,40.38640333333333,-74.62568666666667,2.8,76.9,21.6,1015.30067702,12.4495448
2023-04-11 20:40:35.300,40.38631,-74.62559833333333,2.7,96.4,21.6,1015.19908532,12.7067668
2023-04-11 20:40:36.300,40.38622166666666,-74.62549666666666,2.4,94.6,21.6,1015.10088001,13.09774424
2023-04-11 20:40:37.300,40.386145,-74.625385,1.4,141.4,21.6,1014.99928831,13.13889976
2023-04-11 20:40:38.300,40.386073333333336,-74.62526166666666,1.3,116.9,21.6,1014.99928831,13.766521440000002
2023-04-11 20:40:39.300,40.38599666666666,-74.62513166666666,1.4,4.9,21.6,1014.7994913,14.27067656
2023-04-11 20:40:40.300,40.38591666666667,-74.624995,2.1,331.7,21.5,1014.70128599,14.87772048
2023-04-11 20:40:41.300,40.38583333333333,-74.62485166666667,1.9,325.2,21.5,1014.50148898,15.41788668
2023-04-11 20:40:42.300,40.385745,-74.624705,0.9,0.1,21.5,1014.39989728,15.78828636
2023-04-11 20:40:43.300,40.38565166666667,-74.62456,0.6,309.4,21.5,1014.30169197,16.256430400000003
2023-04-11 20:40:44.300,40.385556666666666,-74.62441,1.5,266.8,21.5,1014.10189496,16.441630240000002
2023-04-11 20:40:45.300,40.38546,-74.62426166666667,1.2,251.8,21.5,1014.00030326,16.58053012
2023-04-11 20:40:46.300,40.385355,-74.624115,1.8,231.9,21.5,1013.80050625,16.90462984
2023-04-11 20:40:47.300,40.385243333333335,-74.623975,2.7,245.4,21.5,1013.90209795,16.94578536
2023-04-11 20:40:48.300,40.385126666666665,-74.62384333333333,2.9,240.2,21.5,1013.80050625,17.0023742
2023-04-11 20:40:49.300,40.38501,-74.623715,3.5,242.5,21.5,1013.69891455,16.71943
2023-04-11 20:40:50.300,40.38488666666667,-74.623595,3.9,244.8,21.5,1013.69891455,17.05896304
2023-04-11 20:40:51.300,40.38476166666667,-74.623485,3.1,242.1,21.5,1013.69891455,16.60110788
2023-04-11 20:40:52.300,40.38463,-74.623385,3.8,230.9,21.5,1013.69891455,16.5393746
2023-04-11 20:40:53.300,40.38449833333333,-74.62330333333334,3.9,240.3,21.5,1013.60070924,15.80886412
2023-04-11 20:40:54.300,40.38437,-74.62323666666667,3.1,239.7,21.5,1013.69891455,14.620498480000002
2023-04-11 20:40:55.300,40.38424666666667,-74.62317833333333,2.3,256.0,21.5,1013.60070924,14.11634336
2023-04-11 20:40:56.300,40.38412666666667,-74.623125,1.5,263.2,21.5,1013.69891455,13.90542132
2023-04-11 20:40:57.300,40.38400833333333,-74.62306833333334,0.8,190.4,21.5,1013.69891455,13.93628796
2023-04-11 20:40:58.300,40.38389166666666,-74.62301166666667,0.6,109.5,21.5,1013.80050625,13.92599908
2023-04-11 20:40:59.300,40.38377166666667,-74.622955,0.8,36.6,21.5,1013.90209795,14.14206556
2023-04-11 20:41:00.300,40.38364833333333,-74.62289833333334,1.1,292.8,21.5,1013.90209795,14.43529864
2023-04-11 20:41:01.300,40.38352666666667,-74.62284166666667,0.8,126.9,21.5,1014.00030326,14.69252064
2023-04-11 20:41:02.300,40.38340166666666,-74.62278666666667,0.9,137.1,21.5,1014.10189496,14.82113164
2023-04-11 20:41:03.300,40.383271666666666,-74.622735,0.8,171.2,21.5,1014.10189496,15.1246536
2023-04-11 20:41:04.300,40.383138333333335,-74.62268333333333,0.4,72.5,21.5,1014.10189496,15.3304312
2023-04-11 20:41:05.300,40.383001666666665,-74.62263166666666,1.2,70.5,21.5,1014.10189496,15.64424204
2023-04-11 20:41:06.300,40.38286333333333,-74.62257833333334,0.6,40.9,21.5,1014.00030326,15.947764
2023-04-11 20:41:07.300,40.38272166666667,-74.62252333333333,0.4,7.0,21.5,1014.00030326,16.19984156
2023-04-11 20:41:08.300,40.38258166666667,-74.622465,0.7,79.2,21.5,1014.00030326,16.462208
2023-04-11 20:41:09.300,40.38243833333333,-74.62240833333334,1.7,79.9,21.4,1014.00030326,16.729718880000004
2023-04-11 20:41:10.300,40.38229333333334,-74.62235,0.9,77.2,21.4,1014.10189496,16.8223188
2023-04-11 20:41:11.300,40.38214666666666,-74.62229333333333,1.1,66.0,21.4,1014.10189496,17.187574039999998
2023-04-11 20:41:12.300,40.381998333333335,-74.62223333333333,1.5,93.5,21.4,1014.10189496,17.22358512
2023-04-11 20:41:13.300,40.38184833333333,-74.62217166666667,1.4,86.6,21.4,1014.10189496,17.37277388
2023-04-11 20:41:14.300,40.38169666666667,-74.62210833333333,1.2,87.5,21.4,1014.00030326,17.43450716
2023-04-11 20:41:15.300,40.381546666666665,-74.62204333333334,1.3,82.9,21.4,1014.00030326,17.609418119999997
2023-04-11 20:41:16.300,40.381395,-74.62197833333333,2.0,66.4,21.4,1014.00030326,17.6968736
2023-04-11 20:41:17.300,40.381245,-74.62191333333334,1.9,71.7,21.3,1014.10189496,17.49624044
2023-04-11 20:41:18.300,40.38109833333333,-74.62185,1.5,67.7,21.3,1014.00030326,17.17728516
2023-04-11 20:41:19.300,40.38095,-74.62178833333333,1.2,68.2,21.3,1014.00030326,17.074396359999998
2023-04-11 20:41:20.300,40.38080333333333,-74.62172833333334,0.7,119.7,21.3,1014.00030326,16.858329880000003
2023-04-11 20:41:21.300,40.380658333333336,-74.62167333333333,1.7,121.2,21.3,1014.00030326,16.7451522
2023-04-11 20:41:22.300,40.380518333333335,-74.62162666666667,1.6,117.9,21.3,1014.00030326,15.65967536
2023-04-11 20:41:23.300,40.380388333333336,-74.621585,1.7,138.8,21.3,1014.00030326,14.275821
2023-04-11 20:41:24.300,40.38027,-74.62155666666666,0.7,180.3,21.3,1014.00030326,12.5524336
2023-04-11 20:41:25.300,40.38017,-74.62153666666667,0.8,225.8,21.3,1014.00030326,10.44835764
2023-04-11 20:41:26.300,40.38009,-74.62152166666667,1.0,214.4,21.3,1014.10189496,8.318559480000001
2023-04-11 20:41:27.300,40.380025,-74.621515,0.7,200.2,21.3,1014.10189496,6.70320532
2023-04-11 20:41:28.300,40.37997333333333,-74.62152166666667,1.4,150.5,21.3,1014.20010027,5.20617328
2023-04-11 20:41:29.300,40.37993,-74.62153166666667,0.7,237.1,21.3,1014.30169197,3.76573008
2023-04-11 20:41:30.300,40.37988666666666,-74.62154333333334,1.0,249.5,21.3,1014.50148898,3.12267508
2023-04-11 20:41:31.300,40.37986,-74.62154666666666,0.8,199.5,21.3,1014.50148898,2.2121092
2023-04-11 20:41:32.300,40.37984333333333,-74.621545,1.6,201.6,21.3,1014.70128599,1.43529876
2023-04-11 20:41:33.300,40.37984166666666,-74.62154333333334,2.1,203.8,21.3,1014.7994913,0.20063316
2023-04-11 20:41:34.300,40.37983833333333,-74.62154333333334,1.6,224.0,21.3,1014.901083,0.03601108
2023-04-11 20:41:35.300,40.37983333333333,-74.62154166666667,1.4,234.3,21.3,1015.10088001,0.02057776
2023-04-11 20:41:36.300,40.37983166666667,-74.62153833333333,1.3,214.3,21.3,1015.10088001,0.0
2023-04-11 20:41:37.300,40.37983166666667,-74.62153833333333,0.8,229.9,21.3,1015.30067702,0.0
2023-04-11 20:41:38.300,40.37983166666667,-74.62153833333333,1.1,229.8,21.3,1015.39888233,0.0
2023-04-11 20:41:39.300,40.37983166666667,-74.62153833333333,1.4,218.1,21.3,1015.50047403,0.0
2023-04-11 20:41:40.300,40.37983,-74.62153666666667,1.1,240.0,21.3,1015.60206573,1.93945388
2023-04-11 20:41:41.300,40.37982,-74.62150666666666,0.0,226.0,21.3,1015.70027104,3.36446376
2023-04-11 20:41:42.300,40.37982333333333,-74.62146333333334,0.6,280.9,21.3,1015.70027104,3.729719
2023-04-11 20:41:43.300,40.37985,-74.62143666666667,1.5,253.4,21.3,1015.80186274,4.24930744
2023-04-11 20:41:44.300,40.37990666666666,-74.62143666666667,1.3,183.7,21.3,1015.80186274,6.56430544
2023-04-11 20:41:45.300,40.379981666666666,-74.62144666666667,1.7,104.8,21.3,1015.80186274,8.575781480000002
2023-04-11 20:41:46.300,40.380073333333335,-74.62146166666666,2.5,83.8,21.3,1015.70027104,10.35061328
2023-04-11 20:41:47.300,40.38018,-74.62148333333333,3.3,91.0,21.3,1015.60206573,11.6264344
2023-04-11 20:41:48.300,40.380291666666665,-74.62151333333334,3.2,96.8,21.3,1015.60206573,12.95884436
2023-04-11 20:41:49.300,40.38041833333333,-74.62155,4.2,101.1,21.3,1015.50047403,13.93114352
2023-04-11 20:41:50.300,40.38055166666667,-74.62159666666666,6.0,97.6,21.3,1015.50047403,15.01662036
2023-04-11 20:41:51.300,40.38069333333333,-74.62164666666666,7.5,100.8,21.3,1015.39888233,15.97863064
2023-04-11 20:41:52.300,40.38083833333334,-74.62170333333333,7.7,93.2,21.3,1015.30067702,16.88405208
2023-04-11 20:41:53.300,40.380988333333335,-74.62176,7.9,89.9,21.3,1015.30067702,17.151562960000003
2023-04-11 20:41:54.300,40.38114,-74.62182,7.1,86.2,21.3,1015.19908532,17.53739596
2023-04-11 20:41:55.300,40.381295,-74.62188166666667,6.7,82.5,21.3,1015.10088001,17.907795640000003
2023-04-11 20:41:56.300,40.38144833333333,-74.62194833333334,6.9,75.0,21.3,1015.10088001,17.93351784
2023-04-11 20:41:57.300,40.38160333333333,-74.62201666666667,7.0,73.9,21.3,1014.901083,17.96438448
2023-04-11 20:41:58.300,40.38176,-74.62208166666667,6.8,74.1,21.3,1014.7994913,18.14958432
2023-04-11 20:41:59.300,40.38191833333333,-74.62214666666667,5.9,72.9,21.3,1014.7994913,18.2884842
2023-04-11 20:42:00.300,40.382075,-74.622215,6.0,78.3,21.3,1014.70128599,18.22160648
2023-04-11 20:42:01.300,40.38223,-74.62228333333333,6.1,78.3,21.3,1014.70128599,18.0827066
2023-04-11 20:42:02.300,40.38238666666667,-74.62234833333333,7.8,68.0,21.3,1014.59969429,18.17016208
2023-04-11 20:42:03.300,40.382545,-74.622415,6.6,72.9,21.3,1014.59969429,18.24218424
2023-04-11 20:42:04.300,40.38270333333333,-74.62247833333333,6.7,86.2,21.3,1014.39989728,18.29362864
2023-04-11 20:42:05.300,40.38286,-74.62254333333334,5.9,87.2,21.3,1014.39989728,18.34507304
2023-04-11 20:42:06.300,40.38301666666667,-74.62260666666667,6.4,83.4,21.3,1014.30169197,18.19588428
2023-04-11 20:42:07.300,40.38317166666667,-74.62267,5.1,79.9,21.3,1014.30169197,17.98496224
2023-04-11 20:42:08.300,40.38332666666667,-74.62273166666667,4.6,83.9,21.3,1014.30169197,17.99010668
2023-04-11 20:42:09.300,40.38348,-74.622795,3.2,59.4,21.3,1014.20010027,17.902651199999998
2023-04-11 20:42:10.300,40.383633333333336,-74.62286,3.5,71.3,21.3,1014.10189496,17.80490684
2023-04-11 20:42:11.300,40.38378166666666,-74.62293,4.8,75.8,21.3,1014.00030326,17.73802912
2023-04-11 20:42:12.300,40.38393,-74.62299833333333,2.7,80.8,21.3,1014.10189496,17.480807119999998
2023-04-11 20:42:13.300,40.38408,-74.62306333333333,2.0,98.9,21.3,1014.10189496,17.45508492
2023-04-11 20:42:14.300,40.38422833333333,-74.62313,4.1,94.0,21.3,1014.10189496,17.336762800000002
2023-04-11 20:42:15.300,40.384373333333336,-74.62320333333334,4.2,83.1,21.3,1014.20010027,17.336762800000002
2023-04-11 20:42:16.300,40.38451833333333,-74.623285,5.9,78.1,21.3,1014.20010027,17.60427368
2023-04-11 20:42:17.300,40.38466,-74.62337833333333,7.5,61.6,21.3,1014.10189496,17.68144028
2023-04-11 20:42:18.300,40.38480166666667,-74.62348166666666,9.2,60.2,21.3,1014.10189496,17.815195720000002
2023-04-11 20:42:19.300,40.38494,-74.62359666666667,9.5,67.4,21.3,1014.20010027,18.26790644
2023-04-11 20:42:20.300,40.38507333333333,-74.623725,9.4,69.8,21.3,1014.20010027,18.46339516
2023-04-11 20:42:21.300,40.385205,-74.62386333333333,9.9,66.2,21.3,1014.30169197,18.751483800000003
2023-04-11 20:42:22.300,40.38532666666666,-74.62401166666666,9.4,65.0,21.3,1014.39989728,18.58686172
2023-04-11 20:42:23.300,40.38544666666667,-74.624165,9.6,60.3,21.3,1014.39989728,18.4685396
2023-04-11 20:42:24.300,40.385558333333336,-74.62432333333334,9.8,57.4,21.3,1014.50148898,18.35021748
2023-04-11 20:42:25.300,40.38566333333333,-74.62448666666667,9.5,53.9,21.3,1014.59969429,18.273050880000003
2023-04-11 20:42:26.300,40.38576666666667,-74.62465166666667,7.6,50.3,21.3,1014.7994913,18.1855954
2023-04-11 20:42:27.300,40.385866666666665,-74.62481833333334,7.0,46.4,21.3,1014.7994913,17.9540956
2023-04-11 20:42:28.300,40.385965,-74.62498166666667,5.5,49.6,21.3,1014.99928831,17.57855148
2023-04-11 20:42:29.300,40.38606166666667,-74.62514166666666,4.8,37.4,21.3,1015.10088001,16.99722976
2023-04-11 20:42:30.300,40.38615333333333,-74.62529333333333,4.4,46.2,21.3,1015.19908532,16.39533028
2023-04-11 20:42:31.300,40.386246666666665,-74.62543333333333,1.9,41.2,21.3,1015.19908532,15.42303112
2023-04-11 20:42:32.300,40.386336666666665,-74.625555,0.8,150.0,21.3,1015.30067702,14.21923216
2023-04-11 20:42:33.300,40.386426666666665,-74.62565666666667,2.7,233.6,21.3,1015.30067702,12.5781558
2023-04-11 20:42:34.300,40.38651333333333,-74.62573,4.5,226.3,21.3,1015.39888233,10.71072408
2023-04-11 20:42:35.300,40.386586666666666,-74.62578,3.5,231.7,21.3,1015.39888233,8.53462596
2023-04-11 20:42:36.300,40.38664666666666,-74.62580833333334,2.7,244.3,21.3,1015.39888233,6.44598332
2023-04-11 20:42:37.300,40.386685,-74.62581166666666,5.0,246.4,21.3,1015.30067702,4.64028488
2023-04-11 20:42:38.300,40.386721666666666,-74.625805,4.5,253.9,21.3,1015.19908532,3.698852360000001
2023-04-11 20:42:39.300,40.38675166666667,-74.625795,2.0,273.8,21.3,1015.10088001,3.9612188
2023-04-11 20:42:40.300,40.38679166666667,-74.62579166666667,0.6,117.1,21.3,1014.99928831,4.1978630400000005
2023-04-11 20:42:41.300,40.38683,-74.62579166666667,0.8,57.1,21.3,1014.901083,4.14641864
2023-04-11 20:42:42.300,40.38686333333333,-74.62579666666667,0.9,70.6,21.3,1014.99928831,4.05381872
2023-04-11 20:42:43.300,40.386898333333335,-74.62581333333333,1.4,331.2,21.3,1014.99928831,3.79659672
2023-04-11 20:42:44.300,40.386925,-74.62582833333333,1.6,320.7,21.3,1014.99928831,3.05579736
2023-04-11 20:42:45.300,40.386945,-74.62584,2.5,316.1,21.3,1015.10088001,2.73684208
2023-04-11 20:42:46.300,40.386965,-74.62585166666666,2.2,299.7,21.3,1014.99928831,2.57736444
2023-04-11 20:42:47.300,40.38698333333333,-74.62586166666667,1.7,297.0,21.3,1014.99928831,2.51563116
2023-04-11 20:42:48.300,40.38700166666667,-74.62587,1.5,314.3,21.3,1014.901083,2.32528688
2023-04-11 20:42:49.300,40.38701833333333,-74.62587666666667,1.5,331.5,21.3,1014.99928831,2.2378314
2023-04-11 20:42:50.300,40.38703666666667,-74.625885,1.6,318.0,21.3,1014.99928831,2.00118716
2023-04-11 20:42:51.300,40.387056666666666,-74.625895,1.5,308.4,21.3,1014.901083,1.9806094
2023-04-11 20:42:52.300,40.38707166666666,-74.62590666666667,1.4,320.9,21.3,1014.99928831,1.90858724
2023-04-11 20:42:53.300,40.38708333333334,-74.62592333333333,1.9,324.0,21.3,1014.99928831,1.73882072
2023-04-11 20:42:54.300,40.38708833333333,-74.62594333333334,1.9,324.2,21.3,1014.99928831,1.6667985600000002
2023-04-11 20:42:55.300,40.38709333333333,-74.62596333333333,1.9,325.3,21.3,1015.10088001,1.7233874
2023-04-11 20:42:56.300,40.38709333333333,-74.62598166666666,2.3,308.1,21.4,1015.19908532,1.33240996
2023-04-11 20:42:57.300,40.38709333333333,-74.62599666666667,2.7,307.0,21.4,1015.19908532,1.25009892
2023-04-11 20:42:58.300,40.387096666666665,-74.62601,2.4,306.5,21.4,1015.39888233,1.11119904
2023-04-11 20:42:59.300,40.38709166666667,-74.62602333333334,2.9,314.2,21.4,1015.50047403,1.88286504
2023-04-11 20:43:00.300,40.387078333333335,-74.62603833333333,4.0,320.9,21.4,1015.50047403,2.89117528
2023-04-11 20:43:01.300,40.387051666666665,-74.62605666666667,4.3,318.0,21.4,1015.60206573,3.95092992
2023-04-11 20:43:02.300,40.387006666666665,-74.62606666666667,4.4,325.8,21.4,1015.60206573,5.2987732
2023-04-11 20:43:03.300,40.38695,-74.62605166666667,4.2,12.3,21.4,1015.60206573,7.39256028
2023-04-11 20:43:04.300,40.38688,-74.626015,4.8,27.5,21.4,1015.60206573,8.55520372
2023-04-11 20:43:05.300,40.38680166666666,-74.62597166666667,2.9,29.8,21.4,1015.60206573,9.39889188
2023-04-11 20:43:06.300,40.386721666666666,-74.62592166666667,2.1,30.7,21.4,1015.50047403,9.75385824
2023-04-11 20:43:07.300,40.38663666666667,-74.62586666666667,1.5,17.0,21.4,1015.50047403,10.36090216
2023-04-11 20:43:08.300,40.38655,-74.62581,4.2,32.0,21.4,1015.50047403,10.74159072
2023-04-11 20:43:09.300,40.38646333333333,-74.625745,4.0,35.8,21.4,1015.50047403,11.11713484
2023-04-11 20:43:10.300,40.38637666666666,-74.62566833333334,2.7,17.2,21.4,1015.30067702,11.61614552
2023-04-11 20:43:11.300,40.38629666666667,-74.62557666666666,1.4,17.4,21.4,1015.39888233,11.95053412
2023-04-11 20:43:12.300,40.38621833333333,-74.62547333333333,1.9,14.7,21.4,1015.30067702,12.22318944
2023-04-11 20:43:13.300,40.386145,-74.62536,0.5,69.2,21.4,1015.19908532,12.60902244
2023-04-11 20:43:14.300,40.38607,-74.62524166666667,0.7,84.1,21.4,1015.10088001,13.29323296
2023-04-11 20:43:15.300,40.38599833333333,-74.625115,1.1,177.7,21.4,1015.10088001,13.31381072
2023-04-11 20:43:16.300,40.38592166666667,-74.62498833333333,0.9,202.2,21.4,1014.901083,13.80253252
2023-04-11 20:43:17.300,40.38584333333333,-74.62486,0.9,207.3,21.4,1014.70128599,14.00831012
2023-04-11 20:43:18.300,40.385765,-74.62472833333334,1.2,235.2,21.3,1014.59969429,14.24495436
2023-04-11 20:43:19.300,40.38568333333333,-74.624595,1.9,240.1,21.3,1014.50148898,14.54847632
2023-04-11 20:43:20.300,40.38559833333333,-74.62446,2.3,226.1,21.3,1014.39989728,14.72853172
2023-04-11 20:43:21.300,40.38550833333333,-74.624325,2.0,222.2,21.3,1014.30169197,15.05777588
2023-04-11 20:43:22.300,40.38541666666666,-74.62419333333334,2.9,211.0,21.3,1014.20010027,15.10922028
2023-04-11 20:43:23.300,40.38531833333333,-74.624065,3.3,209.6,21.3,1014.20010027,15.28413124
2023-04-11 20:43:24.300,40.385216666666665,-74.62394,3.4,206.8,21.3,1014.10189496,15.35100896
2023-04-11 20:43:25.300,40.38511,-74.62382333333333,3.2,213.9,21.3,1014.10189496,15.47447552
2023-04-11 20:43:26.300,40.384998333333336,-74.62370833333334,2.9,211.5,21.3,1014.00030326,15.48990884
2023-04-11 20:43:27.300,40.38488666666667,-74.6236,3.4,231.9,21.3,1014.00030326,15.2018202
2023-04-11 20:43:28.300,40.38476833333333,-74.62349833333333,2.6,231.9,21.3,1014.00030326,15.448753320000002
2023-04-11 20:43:29.300,40.38464666666667,-74.62340833333333,3.2,233.3,21.3,1014.00030326,15.18638688
2023-04-11 20:43:30.300,40.38452166666666,-74.62333,3.1,231.7,21.3,1014.00030326,15.03205368
2023-04-11 20:43:31.300,40.38439666666667,-74.62326,4.1,229.1,21.3,1014.00030326,14.8674316
2023-04-11 20:43:32.300,40.38427166666666,-74.62319666666667,3.0,234.9,21.3,1013.90209795,14.56905408
2023-04-11 20:43:33.300,40.384146666666666,-74.62314,2.0,242.6,21.3,1014.00030326,14.26038768
2023-04-11 20:43:34.300,40.38402666666666,-74.62308333333333,1.0,212.5,21.3,1014.10189496,14.21923216
2023-04-11 20:43:35.300,40.383905,-74.62302833333334,1.1,176.4,21.3,1014.10189496,14.12663224
2023-04-11 20:43:36.300,40.38378333333333,-74.622975,1.6,180.5,21.3,1014.10189496,14.2500988
2023-04-11 20:43:37.300,40.38365666666667,-74.62292166666667,1.8,115.6,21.3,1014.10189496,14.502176360000002
2023-04-11 20:43:38.300,40.38353,-74.62287,2.8,99.6,21.3,1014.30169197,14.58963184
2023-04-11 20:43:39.300,40.38340333333333,-74.62281833333333,1.4,137.5,21.3,1014.30169197,14.96517596
2023-04-11 20:43:40.300,40.383273333333335,-74.62276666666666,1.7,240.6,21.3,1014.30169197,15.03719812
2023-04-11 20:43:41.300,40.38314166666667,-74.622715,0.5,220.3,21.3,1014.39989728,15.16580912
2023-04-11 20:43:42.300,40.383008333333336,-74.62266166666667,1.0,327.8,21.3,1014.39989728,15.46933108
2023-04-11 20:43:43.300,40.382873333333336,-74.62260666666667,0.9,57.7,21.3,1014.39989728,15.6390976
2023-04-11 20:43:44.300,40.38273333333333,-74.62255,0.4,55.9,21.3,1014.39989728,16.18955268
2023-04-11 20:43:45.300,40.38259333333333,-74.62249166666666,0.4,338.4,21.3,1014.50148898,16.30273036
2023-04-11 20:43:46.300,40.38245166666667,-74.62243166666667,0.9,74.1,21.3,1014.30169197,16.544519039999997
2023-04-11 20:43:47.300,40.38231,-74.62237333333333,1.8,92.9,21.3,1014.30169197,16.493074640000003
2023-04-11 20:43:48.300,40.38216666666667,-74.622315,2.3,69.2,21.3,1014.30169197,16.61139676
2023-04-11 20:43:49.300,40.382023333333336,-74.62225666666667,2.5,77.8,21.3,1014.30169197,16.6422634
2023-04-11 20:43:50.300,40.38188,-74.62219666666667,2.2,78.4,21.2,1014.30169197,16.590819
2023-04-11 20:43:51.300,40.38174,-74.622135,1.4,109.3,21.2,1014.20010027,16.57024124
2023-04-11 20:43:52.300,40.381598333333336,-74.622075,1.1,120.1,21.2,1014.20010027,16.51879684
2023-04-11 20:43:53.300,40.381458333333335,-74.62201333333333,2.0,98.0,21.2,1014.30169197,16.57024124
2023-04-11 20:43:54.300,40.38131833333333,-74.62195166666666,2.1,127.9,21.2,1014.30169197,16.487930199999997
2023-04-11 20:43:55.300,40.38118166666667,-74.62189166666667,1.4,131.7,21.2,1014.10189496,16.04036392
2023-04-11 20:43:56.300,40.381045,-74.621835,1.2,82.3,21.2,1014.10189496,15.6390976
2023-04-11 20:43:57.300,40.38090833333333,-74.62178,1.1,46.4,21.2,1014.10189496,15.41788668
2023-04-11 20:43:58.300,40.38077666666667,-74.62172666666666,0.8,71.4,21.2,1014.10189496,15.181242440000002
2023-04-11 20:43:59.300,40.38064666666666,-74.62167833333334,0.7,76.1,21.2,1014.10189496,14.94974264
2023-04-11 20:44:00.300,40.380515,-74.621635,1.2,107.1,21.2,1014.10189496,14.67194288
2023-04-11 20:44:01.300,40.38039,-74.621595,1.1,147.4,21.2,1014.10189496,14.16778776
2023-04-11 20:44:02.300,40.38027,-74.621565,1.6,190.8,21.2,1014.20010027,12.72734456
2023-04-11 20:44:03.300,40.380165,-74.62154333333334,2.1,200.0,21.2,1014.10189496,10.96280164
2023-04-11 20:44:04.300,40.38007666666667,-74.62153,1.7,141.9,21.2,1014.20010027,8.78670352
2023-04-11 20:44:05.300,40.380001666666665,-74.62152833333333,1.4,178.6,21.2,1014.30169197,7.0530272400000005
2023-04-11 20:44:06.300,40.37994666666667,-74.62153333333333,1.4,153.6,21.2,1014.30169197,5.14958444
2023-04-11 20:44:07.300,40.37990666666666,-74.62154333333334,1.1,225.2,21.2,1014.39989728,3.4982192
2023-04-11 20:44:08.300,40.379873333333336,-74.62155166666666,1.1,231.4,21.2,1014.59969429,2.57736444
2023-04-11 20:44:09.300,40.37985333333334,-74.62155,2.4,230.4,21.2,1014.59969429,1.88800948
2023-04-11 20:44:10.300,40.37984166666666,-74.62154666666666,2.0,232.3,21.2,1014.70128599,1.26553224
2023-04-11 20:44:11.300,40.37983333333333,-74.621535,1.8,267.6,21.2,1014.7994913,2.15037592
2023-04-11 20:44:12.300,40.379828333333336,-74.62150666666666,0.3,325.1,21.2,1014.901083,3.22041944
2023-04-11 20:44:13.300,40.37983833333333,-74.62147333333333,0.2,315.8,21.2,1015.10088001,3.79145228
2023-04-11 20:44:14.300,40.379871666666666,-74.621455,2.1,188.4,21.2,1015.10088001,4.887218
2023-04-11 20:44:15.300,40.37992333333333,-74.62146,2.6,172.6,21.2,1015.10088001,6.70320532
2023-04-11 20:44:16.300,40.37999333333333,-74.62146833333334,1.7,163.2,21.2,1015.10088001,8.488326
2023-04-11 20:44:17.300,40.38007833333333,-74.62148,2.3,83.1,21.2,1015.19908532,9.83102484
2023-04-11 20:44:18.300,40.38017666666666,-74.62149666666667,2.0,97.7,21.2,1015.19908532,11.12227928
2023-04-11 20:44:19.300,40.38027833333334,-74.62152,3.3,92.1,21.2,1015.19908532,11.74990096
2023-04-11 20:44:20.300,40.38039166666667,-74.62155333333334,3.9,100.0,21.2,1015.19908532,12.69647792
2023-04-11 20:44:21.300,40.38051,-74.621595,4.4,88.0,21.2,1015.19908532,13.42184396
2023-04-11 20:44:22.300,40.380635,-74.62164333333334,5.1,93.1,21.2,1015.19908532,13.81796584
2023-04-11 20:44:23.300,40.380765,-74.62169166666666,6.0,91.7,21.2,1015.10088001,14.34784316
2023-04-11 20:44:24.300,40.3809,-74.62174166666667,6.2,91.2,21.2,1014.99928831,15.33557564
2023-04-11 20:44:25.300,40.381038333333336,-74.62179833333333,6.8,90.0,21.2,1014.99928831,15.81400856
2023-04-11 20:44:26.300,40.38118,-74.62185666666667,8.1,78.3,21.2,1014.901083,16.48278576
2023-04-11 20:44:27.300,40.381325,-74.62191666666666,7.0,80.9,21.2,1014.901083,16.7451522
2023-04-11 20:44:28.300,40.38147166666667,-74.62197666666667,7.3,90.7,21.2,1014.99928831,16.9252076
2023-04-11 20:44:29.300,40.381618333333336,-74.62203833333334,7.6,90.5,21.2,1014.901083,17.00751864
2023-04-11 20:44:30.300,40.381765,-74.62210333333333,7.4,83.5,21.2,1014.901083,17.09497412
2023-04-11 20:44:31.300,40.38191333333333,-74.62216833333333,6.3,82.3,21.2,1014.901083,17.4139294
2023-04-11 20:44:32.300,40.382063333333335,-74.62223666666667,6.0,84.7,21.2,1014.7994913,17.5168182
